_RAJ2000_1,_DEJ2000_1,Source,RAJ2000_1,DEJ2000_1,Link,Speak,e_Speak,SpeakTot,e_SpeakTot,Maj,Min,e_Min,DCMaj,DCMin,PA,e_PA,DCPA,Islrms,SCode,Mosaic,Npoint,MaskFract,_RAJ2000_2,_DEJ2000_2,ID,RAJ2000_2,DEJ2000_2,z,IR,WISE,logLIR,e_logLIR,Xray,BAT,logLX,Rad,NVSS,FIRST,Class,logLRad,e_logLRad,Broad,logLBr,e_logLBr,DR15,Sloan,Simbad,NED,recno,Separation
184.5536,44.17341,ILTJ121812.86+441024.2,184.5536,44.17341,https://vo.astron.nl/getproduct/LoTSS-DR2/P20Hetdex17,5.399,0.063,28.56,0.682,16.19,14.1,0.14,15.04,12.76,111.26,3.27,111.26,0.063,M,P20Hetdex17,3,1,184.55356,44.17324,8262-9102  ,184.55356,44.17324,0.024921,0,1,0,0,0,0,0,1,1,1,,43.740322,44.872982,0,0,0,1,Sloan,Simbad,NED,88,0.615699734
182.287,44.00342,ILTJ120908.88+440012.3,182.287,44.00342,https://vo.astron.nl/getproduct/LoTSS-DR2/P20Hetdex17,13.256,0.077,54.105,0.646,14.62,12.55,0.07,13.33,11.03,106.06,1.64,106.06,0.077,M,P20Hetdex17,4,1,182.28673,44.003166,8260-9101  ,182.28673,44.003166,0.037801,1,1,44.39936,43.450386,0,0,0,1,1,1,,44.12804,45.264652,0,0,0,0,Sloan,Simbad,NED,86,1.16294007
114.09638,39.43832,ILTJ073623.13+392617.9,114.09638,39.43832,https://vo.astron.nl/getproduct/LoTSS-DR2/P114+39    ,9.415,0.08,13.945,0.3,7.77,6.21,0.05,4.94,1.6,100.45,1.85,100.45,0.08,M,P114+39    ,3,1,114.09638,39.43828,8135-1902  ,114.09638,39.43828,0.11571,1,1,45.475037,44.53092,0,0,0,0,1,1,,0,0,1,45.27187,5.7875657,1,Sloan,Simbad,NED,58,0.151062012
112.56035,39.53311,ILTJ073014.48+393159.2,112.56035,39.53311,https://vo.astron.nl/getproduct/LoTSS-DR2/P114+39    ,6.942,0.088,23.196,0.433,19.34,6.29,0.05,18.38,1.88,130.71,0.79,130.71,0.088,M,P114+39    ,3,1,112.55991,39.53346,8131-12705 ,112.55991,39.53346,0.141752,0,1,0,0,0,0,0,1,1,1,LERG,45.401463,46.5508,0,0,0,1,Sloan,Simbad,NED,55,1.73771325
130.32007,27.65934,ILTJ084116.82+273933.6,130.32007,27.65934,https://vo.astron.nl/getproduct/LoTSS-DR2/P128+27    ,3.678,0.146,5.423,0.331,7.85,6.77,0.25,5.06,3.13,80.43,12.41,80.43,0.137,S,P128+27    ,1,1,130.3201,27.659315,10498-1902 ,130.3201,27.659315,0.095411,0,1,0,0,0,0,0,1,1,1,LERG,45.100666,46.24703,0,0,0,0,Sloan,Simbad,NED,19,0.132049182
130.15118,27.87677,ILTJ084036.28+275236.3,130.15118,27.87677,https://vo.astron.nl/getproduct/LoTSS-DR2/P128+27    ,8.12,0.126,84.742,2.329,55.72,14.58,0.21,55.4,13.28,11.19,1.27,11.19,0.126,M,P128+27    ,2,1,130.15088,27.87653,10498-3702 ,130.15088,27.87653,0.096883,0,1,0,0,0,0,0,1,1,0,LERG,45.212906,46.360382,0,0,0,0,Sloan,Simbad,NED,20,1.300632273
129.74704,26.13695,ILTJ083859.29+260813.0,129.74704,26.13695,https://vo.astron.nl/getproduct/LoTSS-DR2/P128+27    ,15.347,0.13,30.768,0.883,8.86,7.55,0.07,6.52,4.59,98.05,2.64,98.05,0.13,M,P128+27    ,1,1,129.74702,26.136992,10498-6101 ,129.74702,26.136992,0.050518,1,1,44.698048,43.74907,0,0,0,0,1,1,,0,0,0,0,0,0,Sloan,Simbad,NED,21,0.158907689
129.60028,25.75452,ILTJ083824.07+254516.2,129.60028,25.75452,https://vo.astron.nl/getproduct/LoTSS-DR2/P128+27    ,101.926,0.364,159.666,1.81,9.21,7.33,0.03,6.98,4.22,78.62,0.82,78.62,0.364,M,P128+27    ,1,1,129.60004,25.754501,9507-12704 ,129.60004,25.754501,0.018724,1,1,44.160015,43.211037,0,0,0,1,1,1,,44.542236,45.68303,0,0,0,1,Sloan,Simbad,NED,372,0.794571702
243.57137,30.9994,ILTJ161417.13+305957.8,243.57137,30.9994,https://vo.astron.nl/getproduct/LoTSS-DR2/P243+30    ,10.04,0.088,25.707,0.47,9.79,8.91,0.08,7.74,6.58,108.83,4.35,108.83,0.088,M,P243+30    ,2,1,243.57137,30.999468,9030-9102  ,243.57137,30.999468,0.062075,0,1,0,0,0,0,0,1,1,1,,44.4496,45.589462,0,0,0,0,Sloan,Simbad,NED,280,0.247192383
243.24411,29.55656,ILTJ161258.59+293323.6,243.24411,29.55656,https://vo.astron.nl/getproduct/LoTSS-DR2/P243+30    ,2.757,0.098,7.438,0.35,10.51,9.25,0.32,8.62,7.03,130.29,12.44,130.29,0.092,S,P243+30    ,3,1,243.24413,29.556604,9028-12705 ,243.24413,29.556604,0.061266,1,1,44.290203,43.351074,0,0,0,0,0,0,,0,0,0,0,0,1,Sloan,Simbad,NED,277,0.164998931
243.17801,29.90168,ILTJ161242.72+295406.0,243.17801,29.90168,https://vo.astron.nl/getproduct/LoTSS-DR2/P243+30    ,19.867,0.092,136.426,1.27,36.51,10.68,0.03,36.01,8.84,70.78,0.26,70.78,0.092,M,P243+30    ,3,1,243.1779,29.901339,9030-12705 ,243.1779,29.901339,0.053758,0,1,0,0,0,0,0,1,1,1,LERG,45.036186,46.18191,0,0,0,0,Sloan,Simbad,NED,278,1.273494452
243.16187,29.64364,ILTJ161238.85+293837.0,243.16187,29.64364,https://vo.astron.nl/getproduct/LoTSS-DR2/P243+30    ,4.474,0.103,5.838,0.214,7.09,6.62,0.15,3.79,2.8,50.79,14.08,50.79,0.098,S,P243+30    ,3,1,243.16187,29.643595,9030-3704  ,243.16187,29.643595,0.032468,0,1,0,0,0,0,0,1,1,1,LERG,44.50367,45.644077,0,0,0,0,Sloan,Simbad,NED,279,0.164794922
243.07341,28.42953,ILTJ161217.62+282546.3,243.07341,28.42953,https://vo.astron.nl/getproduct/LoTSS-DR2/P243+30    ,164.27,0.388,217.557,3.375,8.53,7.21,0.02,6.07,4,54.64,0.7,54.64,0.388,M,P243+30    ,1,1,243.0734,28.42955,9090-9102  ,243.0734,28.42955,0.053504,0,1,0,0,0,0,0,1,1,1,LERG,45.33683,46.48553,0,0,0,0,Sloan,Simbad,NED,325,0.089657711
115.96502,28.35645,ILTJ074351.60+282123.2,115.96502,28.35645,https://vo.astron.nl/getproduct/LoTSS-DR2/P115+29    ,16.503,0.181,88.548,2.061,40.86,10.29,0.1,40.42,8.36,132.32,0.84,132.32,0.181,M,P115+29    ,3,1,115.9636,28.357784,8145-12702 ,115.9636,28.357784,0.106561,0,1,0,0,0,0,0,1,1,1,LERG,45.386642,46.53583,0,0,0,1,Sloan,Simbad,NED,64,6.581283089
193.26912,44.96001,ILTJ125304.59+445736.0,193.26912,44.96001,https://vo.astron.nl/getproduct/LoTSS-DR2/P8Hetdex28 ,13.814,0.16,47.164,1.047,22.76,8.09,0.08,21.95,5.43,58.43,0.96,58.43,0.16,M,P8Hetdex28 ,3,1,193.2702,44.96035,8317-6103  ,193.2702,44.96035,0.106204,0,1,0,0,0,0,0,1,1,1,LERG,45.330025,46.478657,0,0,0,1,Sloan,Simbad,NED,95,3.018275427
253.88956,63.24219,ILTJ165533.49+631431.8,253.88956,63.24219,https://vo.astron.nl/getproduct/LoTSS-DR2/P253+63    ,3.308,0.073,19.809,0.659,14.71,12.14,0.29,13.43,10.55,136.99,6.08,136.99,0.073,M,P253+63    ,2,1,253.88908,63.24212,7992-6102  ,253.88908,63.24212,0.022831,0,1,0,0,0,0,0,1,1,0,,43.55385,44.6846,0,0,0,1,Sloan,Simbad,NED,44,0.809856962
223.5629,49.43048,ILTJ145415.10+492549.7,223.5629,49.43048,https://vo.astron.nl/getproduct/LoTSS-DR2/P223+50    ,5.563,0.105,6.944,0.212,6.86,6.55,0.12,3.32,2.63,75.77,17.57,75.77,0.1,S,P223+50    ,4,1,223.56288,49.430496,9865-9101  ,223.56288,49.430496,0.0376,0,1,0,0,0,0,0,1,1,1,,43.973984,45.10903,0,0,0,1,Sloan,Simbad,NED,378,0.065527283
222.7668,49.25474,ILTJ145104.03+491517.0,222.7668,49.25474,https://vo.astron.nl/getproduct/LoTSS-DR2/P223+50    ,3.378,0.068,25.649,0.7,43.11,6.74,0.07,42.69,3.06,75.21,0.87,75.21,0.068,M,P223+50    ,4,1,222.76913,49.255142,9867-12705 ,222.76913,49.255142,0.075827,0,1,0,0,0,0,0,1,1,1,LERG,44.69026,45.83254,0,0,0,0,Sloan,Simbad,NED,380,5.671949349
221.63513,49.01058,ILTJ144632.43+490038.0,221.63513,49.01058,https://vo.astron.nl/getproduct/LoTSS-DR2/P223+50    ,0.567,0.063,0.733,0.13,7.11,6.55,0.7,3.81,2.62,139.13,56.13,139.13,0.06,S,P223+50    ,3,0.41,221.635,49.01056,9867-3702  ,221.635,49.01056,0.037229,1,1,43.468388,42.56706,0,0,0,0,0,0,,0,0,0,0,0,0,Sloan,Simbad,NED,381,0.331466797
155.58083,36.58301,ILTJ102219.40+363458.8,155.58083,36.58301,https://vo.astron.nl/getproduct/LoTSS-DR2/P154+37    ,24.694,0.093,58.693,0.666,11.97,8.9,0.03,10.36,6.58,75.1,0.68,75.1,0.093,M,P154+37    ,4,1,155.58076,36.58304,8568-9101  ,155.58076,36.58304,0.026214,0,1,0,0,0,0,0,1,1,1,,44.04389,45.17965,0,0,0,1,Sloan,Simbad,NED,164,0.200927387
225.2638,51.96717,ILTJ150103.31+515801.8,225.2638,51.96717,https://vo.astron.nl/getproduct/LoTSS-DR2/P223+52    ,6.545,0.101,23.375,0.526,18.13,6.61,0.07,17.11,2.77,105.68,1.03,105.68,0.101,M,P223+52    ,3,1,225.26437,51.967064,8593-6102  ,225.26437,51.967064,0.132564,0,1,0,0,0,0,0,1,1,1,LERG,45.29597,46.444267,0,0,0,0,Sloan,Simbad,NED,171,1.342330388
222.67209,51.7042,ILTJ145041.30+514215.1,222.67209,51.7042,https://vo.astron.nl/getproduct/LoTSS-DR2/P223+52    ,10.992,0.077,44.369,0.646,13.96,11.9,0.08,12.6,10.27,99.43,2.02,99.43,0.077,M,P223+52    ,4,1,222.67177,51.704468,8592-6101  ,222.67177,51.704468,0.026394,0,1,0,0,0,0,0,1,1,1,,43.86007,44.993958,0,0,0,1,Sloan,Simbad,NED,168,1.197984825
221.43842,51.58059,ILTJ144545.22+513450.1,221.43842,51.58059,https://vo.astron.nl/getproduct/LoTSS-DR2/P223+52    ,15.691,0.083,28.179,0.57,9.43,9.03,0.05,7.27,6.75,138.21,5.99,138.21,0.083,M,P223+52    ,4,1,221.43799,51.58082,8595-3703  ,221.43799,51.58082,0.030145,0,1,0,0,0,0,0,1,1,1,,44.092693,45.228947,0,0,0,1,Sloan,Simbad,NED,172,1.261926422
194.02406,27.67945,ILTJ125605.77+274046.0,194.02406,27.67945,https://vo.astron.nl/getproduct/LoTSS-DR2/P192+27    ,6.951,0.14,37.03,1.434,22.75,9.95,0.3,21.95,7.93,129.58,3.06,129.58,0.14,M,P192+27    ,4,1,194.0255,27.67798,8934-3701  ,194.0255,27.67798,0.01681,0,1,0,0,0,0,0,1,1,1,,43.40386,44.533066,0,0,0,1,Sloan,Simbad,NED,224,6.99025307
215.07253,43.06291,ILTJ142017.41+430346.4,215.07253,43.06291,https://vo.astron.nl/getproduct/LoTSS-DR2/P216+42    ,28.809,0.184,53.499,0.965,8.74,7.59,0.05,6.35,4.66,95.17,2.21,95.17,0.184,M,P216+42    ,3,1,215.07263,43.062798,8333-9102  ,215.07263,43.062798,0.136486,0,1,0,0,0,0,0,1,1,1,LERG,45.39133,46.54057,0,0,0,1,Sloan,Simbad,NED,111,0.487370616
127.17801,45.74249,ILTJ082842.72+454432.9,127.17801,45.74249,https://vo.astron.nl/getproduct/LoTSS-DR2/P127+44    ,1.303,0.166,3.985,0.656,13.4,8.22,0.92,11.99,5.61,33.49,14.6,33.49,0.162,S,P127+44    ,2,0.87,127.17809,45.742554,8725-9102  ,127.17809,45.742554,0.049334,0,1,0,0,0,0,0,0,0,0,,0,0,1,45.01349,5.756412,1,Sloan,Simbad,NED,220,0.314579079
167.24693,50.34773,ILTJ110859.26+502051.8,167.24693,50.34773,https://vo.astron.nl/getproduct/LoTSS-DR2/P6         ,4.176,0.069,111.556,1.321,39.28,21.06,0.27,38.82,20.18,87.98,1.47,87.98,0.069,M,P6         ,4,1,167.24554,50.348335,9001-12701 ,167.24554,50.348335,0.115936,0,1,0,0,0,0,0,1,1,0,LERG,44.93595,46.08068,0,0,0,0,Sloan,Simbad,NED,268,3.865599061
166.31213,49.6588,ILTJ110514.91+493931.6,166.31213,49.6588,https://vo.astron.nl/getproduct/LoTSS-DR2/P6         ,3.13,0.069,5.275,0.388,6.97,6.23,0.14,3.55,1.68,109.91,8.79,109.91,0.069,M,P6         ,5,0.94,166.31194,49.65891,8948-1902  ,166.31194,49.65891,0.116943,0,1,0,0,0,0,0,1,1,1,LERG,44.98452,46.129734,0,0,0,1,Sloan,Simbad,NED,235,0.610164697
243.58469,50.45848,ILTJ161420.32+502730.5,243.58469,50.45848,https://vo.astron.nl/getproduct/LoTSS-DR2/P243+50    ,307.143,0.292,1436.593,4.762,54.48,26.64,0.16,54.14,25.96,94.15,0.65,94.15,0.292,M,P243+50    ,3,1,243.58182,50.46561,8482-12704 ,243.58182,50.46561,0.0607,0,1,0,0,0,0,0,1,1,1,LERG,45.769012,46.921955,0,0,0,1,Sloan,Simbad,NED,144,26.49536856
212.37605,41.11078,ILTJ140930.25+410638.8,212.37605,41.11078,https://vo.astron.nl/getproduct/LoTSS-DR2/P212+42    ,4.757,0.078,19.981,0.603,12.73,11.5,0.18,11.22,9.81,6.99,6.88,6.99,0.078,M,P212+42    ,4,0.98,212.37608,41.11093,8334-3702  ,212.37608,41.11093,0.077504,0,1,0,0,0,0,0,1,1,0,,44.550816,45.691692,0,0,0,0,Sloan,Simbad,NED,113,0.555518009
229.43765,31.00472,ILTJ151745.04+310017.0,229.43765,31.00472,https://vo.astron.nl/getproduct/LoTSS-DR2/P228+30    ,22.927,0.089,177.317,1.605,41.05,14.81,0.04,40.61,13.54,162.25,0.23,162.25,0.089,M,P228+30    ,3,1,229.4374,31.004385,9044-3702  ,229.4374,31.004385,0.136149,0,1,0,0,0,0,0,1,1,1,LERG,45.955803,47.110565,0,0,0,1,Sloan,Simbad,NED,303,1.449527618
228.02316,30.83985,ILTJ151205.56+305023.4,228.02316,30.83985,https://vo.astron.nl/getproduct/LoTSS-DR2/P228+30    ,9.296,0.204,30.522,0.905,17.5,6.07,0.09,16.43,0.9,87.02,1.36,87.02,0.204,M,P228+30    ,4,1,228.02324,30.839836,9045-3701  ,228.02324,30.839836,0.090068,0,1,0,0,0,0,0,1,1,1,LERG,45.906822,47.061108,0,0,0,1,Sloan,Simbad,NED,306,0.240670993
228.97635,34.73169,ILTJ151554.32+344354.0,228.97635,34.73169,https://vo.astron.nl/getproduct/LoTSS-DR2/P229+35    ,6.771,0.111,104.869,1.445,96.11,16.03,0.49,95.92,14.87,92.6,2.56,92.6,0.111,M,P229+35    ,4,1,228.97867,34.729557,9039-12703 ,228.97867,34.729557,0.111296,0,1,0,0,0,0,0,1,1,1,LERG,45.79527,46.948467,0,0,0,1,Sloan,Simbad,NED,292,10.29656583
229.0013,34.35616,ILTJ151600.31+342122.1,229.0013,34.35616,https://vo.astron.nl/getproduct/LoTSS-DR2/P229+35    ,4.06,0.071,12.729,0.287,11.61,7.73,0.16,9.94,4.88,128.67,2.99,128.67,0.071,M,P229+35    ,3,1,229.00035,34.35685,9039-9101  ,229.00035,34.35685,0.125551,1,0,44.984547,44.045418,0,0,0,0,1,0,,0,0,0,0,0,1,Sloan,Simbad,NED,293,3.752810033
142.77834,49.07981,ILTJ093106.80+490447.3,142.77834,49.07981,https://vo.astron.nl/getproduct/LoTSS-DR2/P142+50    ,16.913,0.109,35.177,0.639,9.68,8.65,0.06,7.59,6.23,27.9,2.69,27.9,0.109,M,P142+50    ,4,1,142.77817,49.079746,8439-6102  ,142.77817,49.079746,0.034158,1,1,44.34663,43.402508,0,0,0,1,1,1,,44.102158,45.238506,0,0,0,1,Sloan,Simbad,NED,122,0.459511364
135.06535,40.297,ILTJ090015.69+401749.2,135.06535,40.297,https://vo.astron.nl/getproduct/LoTSS-DR2/P134+39    ,9.029,0.094,31.402,1.276,16.21,10.12,0.1,15.06,8.15,118.29,1.26,118.29,0.094,M,P134+39    ,4,1,135.06511,40.296738,8440-12701 ,135.06511,40.296738,0.029167,0,1,0,0,0,0,0,1,1,1,,43.886246,45.020397,0,0,0,1,Sloan,Simbad,NED,123,1.160712226
171.24442,47.1435,ILTJ112458.66+470836.5,171.24442,47.1435,https://vo.astron.nl/getproduct/LoTSS-DR2/P11Hetdex12,12.4,0.074,23.647,0.452,8.78,8.36,0.05,6.41,5.82,166.11,5.44,166.11,0.074,M,P11Hetdex12,4,1,171.24463,47.14351,8945-6103  ,171.24463,47.14351,0.053915,0,1,0,0,0,0,0,1,1,1,,44.545055,45.68588,0,0,0,1,Sloan,Simbad,NED,231,0.523796282
171.01305,47.97037,ILTJ112403.13+475813.3,171.01305,47.97037,https://vo.astron.nl/getproduct/LoTSS-DR2/P11Hetdex12,8.135,0.058,109.148,1.034,65.99,15.43,0.05,65.72,14.22,70.65,0.29,70.65,0.058,M,P11Hetdex12,3,1,171.01332,47.97076,8946-12703 ,171.01332,47.97076,0.140667,0,1,0,0,0,0,0,1,1,0,LERG,45.762753,46.91563,0,0,0,1,Sloan,Simbad,NED,232,1.549307882
165.1179,44.2607,ILTJ110028.30+441538.5,165.1179,44.2607,https://vo.astron.nl/getproduct/LoTSS-DR2/P163+45    ,2.929,0.063,16.002,0.543,16.58,9.75,0.18,15.45,7.68,40.3,2.3,40.3,0.063,M,P163+45    ,3,1,165.11774,44.260967,8255-12704 ,165.11774,44.260967,0.025465,0,1,0,0,0,0,0,1,1,1,,43.636837,44.76844,0,0,0,1,Sloan,Simbad,NED,82,1.054216519
199.0663,30.26445,ILTJ131615.91+301552.0,199.0663,30.26445,https://vo.astron.nl/getproduct/LoTSS-DR2/P198+30    ,7.854,0.1,42.443,0.743,13.71,12.04,0.16,12.32,10.44,162.9,4.7,162.9,0.1,M,P198+30    ,3,1,199.06648,30.264532,8322-3701  ,199.06648,30.264532,0.049434,0,1,0,0,0,0,0,1,1,1,,44.382008,45.521187,1,44.71017,5.7200747,1,Sloan,Simbad,NED,100,0.641345238
253.46744,39.76,ILTJ165352.18+394536.0,253.46744,39.76,https://vo.astron.nl/getproduct/LoTSS-DR2/P252+40    ,1564.142,0.932,2097.31,8.709,8.3,7.56,0.01,5.73,4.6,41.27,0.32,41.27,0.932,M,P252+40    ,2,1,253.46759,39.760162,8612-1901  ,253.46759,39.760162,0.033593,0,1,0,0,1,1,45.127884,0,1,1,,0,0,0,0,0,1,Sloan,Simbad,NED,180,0.72596476
146.70628,43.42201,ILTJ094649.51+432519.2,146.70628,43.42201,https://vo.astron.nl/getproduct/LoTSS-DR2/P146+42    ,9.365,0.065,38.131,0.569,25.77,11.28,0.21,25.06,9.55,49.69,1.86,49.69,0.065,M,P146+42    ,4,1,146.7091,43.423843,8459-3702  ,146.7091,43.423843,0.072539,0,1,0,0,0,0,0,1,1,1,,44.561832,45.70282,0,0,0,1,Sloan,Simbad,NED,138,9.905095542
207.58401,24.93611,ILTJ135020.16+245610.0,207.58401,24.93611,https://vo.astron.nl/getproduct/LoTSS-DR2/P207+25    ,3.797,0.136,10.111,0.566,9.07,7.56,0.28,6.8,4.6,136.27,10.03,136.27,0.136,M,P207+25    ,1,1,207.58386,24.93594,8443-3704  ,207.58386,24.93594,0.030508,0,1,0,0,0,0,0,1,1,1,,43.803875,44.937187,0,0,0,1,Sloan,Simbad,NED,125,0.788399108
206.55293,23.05383,ILTJ134612.70+230313.7,206.55293,23.05383,https://vo.astron.nl/getproduct/LoTSS-DR2/P207+25    ,10.662,0.155,15.088,0.341,7.51,6.79,0.09,4.51,3.17,80.97,5.95,80.97,0.145,S,P207+25    ,2,1,206.55292,23.053835,9882-3704  ,206.55292,23.053835,0.027186,0,1,0,0,0,0,0,1,1,1,,43.689465,44.821606,0,0,0,0,Sloan,Simbad,NED,387,0.054581094
206.35867,23.1224,ILTJ134526.08+230720.6,206.35867,23.1224,https://vo.astron.nl/getproduct/LoTSS-DR2/P207+25    ,6.354,0.145,31.434,1.527,20.12,8.92,0.32,19.2,6.6,58.83,3.59,58.83,0.145,M,P207+25    ,2,1,206.35968,23.120117,9882-3703  ,206.35968,23.120117,0.028592,1,1,43.68768,42.753666,0,0,0,0,1,0,,0,0,0,0,0,0,Sloan,Simbad,NED,386,8.869710056
206.31316,23.31658,ILTJ134515.16+231859.6,206.31316,23.31658,https://vo.astron.nl/getproduct/LoTSS-DR2/P207+25    ,6.905,0.127,27.82,0.907,12.92,9.59,0.18,11.44,7.48,78.94,3.39,78.94,0.127,M,P207+25    ,2,1,206.31386,23.316513,8320-9101  ,206.31386,23.316513,0.029963,0,1,0,0,0,0,0,1,1,0,,43.84244,44.976147,0,0,0,1,Sloan,Simbad,NED,99,2.33290422
206.00821,25.94106,ILTJ134401.97+255627.8,206.00821,25.94106,https://vo.astron.nl/getproduct/LoTSS-DR2/P207+25    ,3.312,0.09,8.985,0.664,9.21,7.33,0.2,6.99,4.2,176.15,6.04,176.15,0.09,M,P207+25    ,3,1,206.00795,25.941198,8983-3704  ,206.00795,25.941198,0.062391,0,1,0,0,0,0,0,0,0,0,,0,0,1,45.17076,5.7753534,1,Sloan,Simbad,NED,242,0.977972232
245.84499,41.6512,ILTJ162322.80+413904.3,245.84499,41.6512,https://vo.astron.nl/getproduct/LoTSS-DR2/P244+43    ,11.314,0.072,37.2,0.507,12.11,10.46,0.07,10.52,8.57,153.9,2.08,153.9,0.072,M,P244+43    ,3,1,245.84528,41.651188,8600-3704  ,245.84528,41.651188,0.027639,0,1,0,0,0,0,0,1,1,1,,43.811874,44.945267,0,0,0,1,Sloan,Simbad,NED,175,0.780945766
245.19456,43.15302,ILTJ162046.69+430910.8,245.19456,43.15302,https://vo.astron.nl/getproduct/LoTSS-DR2/P244+43    ,29.004,0.101,562.503,2.069,64.4,16.12,0.05,64.12,14.96,153.84,0.26,153.84,0.101,M,P244+43    ,2,1,245.19438,43.153206,8555-12704 ,245.19438,43.153206,0.134415,0,1,0,0,0,0,0,1,1,0,LERG,45.818863,46.972294,0,0,0,1,Sloan,Simbad,NED,161,0.827083406
243.83209,42.03723,ILTJ161519.70+420214.0,243.83209,42.03723,https://vo.astron.nl/getproduct/LoTSS-DR2/P244+43    ,3.249,0.186,11.394,0.816,19.24,4.85,0.24,18.28,0,105.44,4.3,105.44,0.186,M,P244+43    ,2,1,243.8303,42.037636,8979-9102  ,243.8303,42.037636,0.138843,0,1,0,0,0,0,0,1,1,1,LERG,45.178726,46.325863,0,0,0,1,Sloan,Simbad,NED,239,4.990411783
